0,1,2
0.59224457,5.8724654e-06,0.40774956
0.040089905,2.1569872e-06,0.959908
1.8267968e-06,7.127764e-05,0.9999269
4.9864224e-07,0.0053122104,0.9946873
0.7341759,0.26581514,8.962937e-06
0.42292237,0.5770656,1.2029183e-05
0.9999416,1.704192e-08,5.8382833e-05
0.97387457,0.0261232,2.1794858e-06
0.61066186,0.3893272,1.0909612e-05
0.00075055985,0.99924695,2.552418e-06
0.00035696806,0.9996425,4.8282084e-07
7.306667e-05,3.953116e-06,0.999923
0.9144521,0.08551522,3.2659376e-05
7.710449e-06,0.99999225,3.3712446e-08
1.7931981e-06,0.9999716,2.6564112e-05
9.108953e-06,0.99999046,4.4903322e-07
0.3770026,6.0453804e-06,0.6229914
1.9618567e-06,0.99969053,0.00030762487
0.28148165,4.3453433e-06,0.718514
0.03786706,0.96213037,2.5640488e-06
0.005139803,0.9948544,5.8135106e-06
0.9999988,3.7513196e-08,1.2040701e-06
0.94552743,2.3414636e-06,0.054470196
0.9941445,9.3601685e-08,0.005855398
0.9966635,7.728782e-09,0.0033364613
2.3230043e-06,0.013543229,0.9864544
1.1218212e-06,0.9999796,1.9255678e-05
0.9999995,2.4505382e-09,4.4093036e-07
0.09437099,1.1233086e-06,0.90562785
0.30029032,2.6307903e-06,0.69970703
2.8946115e-06,0.72235394,0.27764317
6.723937e-06,0.5221964,0.47779688
0.78185076,6.8780025e-07,0.21814862
1.0,1.4592696e-10,3.4025568e-08
1.7387989e-05,0.0013100334,0.9986726
2.0062405e-06,4.8917667e-07,0.9999975
2.3620926e-06,4.793012e-08,0.9999976
0.00012734087,0.999734,0.00013873141
0.0007611312,1.28948e-06,0.99923754
0.54532564,0.4546565,1.7796861e-05
0.9887788,2.2641355e-08,0.011221163
0.8409532,1.8054536e-06,0.15904506
0.49859756,8.302852e-07,0.5014016
0.2779584,0.72203994,1.7376509e-06
0.9999976,1.7839297e-06,5.921315e-07
0.36219436,0.6378,5.6178305e-06
0.9992048,9.5022166e-05,0.00070010155
0.9969021,0.0030941044,3.770519e-06
0.9999826,1.7131259e-05,2.1422815e-07
0.999998,1.4241755e-07,1.8969077e-06
0.9975648,2.0539102e-07,0.0024350171
0.00013041438,0.99986947,9.3580546e-08
0.29578087,1.2200479e-06,0.7042179
0.014771028,0.98521996,9.014664e-06
0.21320617,0.78677595,1.7913408e-05
0.3413648,3.131373e-06,0.65863204
3.5230935e-06,0.853789,0.14620753
0.9980496,0.0019397975,1.0644256e-05
1.7144755e-06,7.155915e-08,0.9999982
0.0005535067,0.99941707,2.94277e-05
5.721645e-06,0.9925875,0.00740682
0.5466297,0.4533466,2.3647033e-05
0.99999774,1.4317816e-06,8.5133524e-07
1.0428978e-05,7.5981543e-06,0.999982
1.3254323e-05,0.23422238,0.7657643
0.65405333,8.875054e-06,0.34593782
3.0489962e-06,0.9988951,0.0011018086
0.4328894,0.5670799,3.0665244e-05
0.999818,0.0001814038,5.946898e-07
1.2392179e-05,0.84036666,0.15962091
0.9993955,0.0006040043,4.9882277e-07
