0,1,2
0.48938745,9.896736e-06,0.51060265
0.008634447,4.537575e-06,0.99136096
7.273086e-06,1.2309772e-05,0.99998045
3.26468e-06,0.0070280195,0.99296874
0.8003718,0.19962755,6.27568e-07
0.3583689,0.6416299,1.2318873e-06
0.99997246,1.9877008e-11,2.7575215e-05
0.9920974,0.007902493,1.5142737e-07
0.70706123,0.29293734,1.4274912e-06
0.0006545339,0.99934477,6.859349e-07
0.0004298225,0.99956995,2.5120733e-07
0.00017318377,1.7215481e-05,0.9998097
0.8430404,0.15693966,1.9940117e-05
1.3534593e-05,0.9999863,1.1376507e-07
1.6836297e-05,0.999926,5.7181664e-05
1.6109854e-05,0.9999838,1.38437e-07
0.32378402,1.7514535e-06,0.6762142
2.2838358e-06,0.99984777,0.0001498855
0.25054753,2.3148516e-05,0.7494293
0.006910102,0.993089,8.173524e-07
0.0025989208,0.9974005,6.0967943e-07
0.99999917,8.949292e-09,8.532725e-07
0.93248063,2.0041198e-06,0.0675174
0.989769,3.1625756e-08,0.010231046
0.9987871,6.1613803e-09,0.0012129286
7.694541e-05,0.093936086,0.905987
2.0344298e-06,0.9999964,1.5159718e-06
0.9999999,1.7095059e-09,1.2697103e-07
0.047154225,3.5368328e-06,0.9528423
0.33160162,5.729812e-06,0.66839266
1.2632855e-05,0.7412008,0.2587866
6.8991785e-06,0.52481264,0.47518048
0.7841328,2.8047668e-07,0.21586694
1.0,2.2857607e-10,1.6727435e-08
2.3853478e-05,7.061563e-05,0.99990547
4.375608e-06,2.5170786e-07,0.99999535
1.9899298e-05,7.66806e-06,0.99997246
0.00043513585,0.9995339,3.0946692e-05
0.00017620722,1.5981362e-06,0.9998222
0.53776044,0.46223572,3.8751878e-06
0.9669301,4.3730287e-07,0.033069383
0.7108839,5.526712e-06,0.28911054
0.5210999,6.30477e-06,0.47889382
0.13795324,0.8620464,3.7783366e-07
0.9999989,3.4936416e-08,1.0478807e-06
0.3247033,0.6752957,1.0003884e-06
0.9916732,0.0005475147,0.007779327
0.9928703,0.0071295914,1.2599895e-07
0.99999917,4.975188e-07,3.0540855e-07
0.99999833,8.894998e-09,1.6680098e-06
0.99896574,6.8072644e-08,0.0010341682
0.00043440724,0.9995652,4.152518e-07
0.5096434,7.51055e-05,0.4902815
0.002420377,0.9975781,1.5269791e-06
0.1810152,0.8189825,2.3169064e-06
0.2549149,2.0859632e-06,0.74508303
1.4372984e-05,0.8100491,0.18993646
0.9955244,0.0044750343,5.728903e-07
1.1966741e-05,4.7257195e-06,0.9999833
0.00029736222,0.99966455,3.809159e-05
5.9059763e-05,0.9908635,0.009077382
0.52714825,0.47283795,1.3841426e-05
0.9999778,2.2117356e-05,2.9252835e-08
3.094334e-05,9.409561e-06,0.9999596
3.173715e-05,0.15510942,0.84485877
0.58266836,5.3193867e-06,0.4173263
1.0375522e-05,0.99987376,0.00011590499
0.51037836,0.4896206,1.0682802e-06
0.99998415,1.4050291e-05,1.7670734e-06
1.7945396e-05,0.91046685,0.08951521
0.9994461,0.000553192,6.7694737e-07
0.999998,1.1932187e-08,1.9768522e-06
0.1537868,1.0448186e-05,0.84620273
3.6539127e-06,0.95382136,0.046175003
0.9993137,0.00010446682,0.00058185036
0.99999976,1.8367277e-07,5.527688e-08
0.88079935,1.4731344e-07,0.119200535
2.1122356e-05,0.0010901907,0.9988887
0.31907335,0.68092537,1.2743349e-06
1.179894e-05,0.5003923,0.49959588
0.104917094,9.129132e-06,0.8950738
1.5209135e-05,0.70144683,0.29853797
3.4522363e-05,0.058633532,0.9413319
0.9999789,9.048402e-09,2.1154647e-05
0.85732555,2.3474493e-06,0.14267212
0.013806358,0.9861907,2.919518e-06
2.1735657e-05,0.037725724,0.96225256
4.2014944e-06,0.99998415,1.1678544e-05
0.16082145,0.83917636,2.1616224e-06
0.9999999,1.9119659e-08,6.705851e-08
0.64584917,0.35415038,4.4106505e-07
0.276482,0.7235175,5.06126e-07
0.0018951528,1.0460814e-06,0.99810374
0.9999895,1.7033563e-09,1.0470183e-05
1.1915067e-05,1.4085137e-05,0.999974
0.23689605,3.1538766e-06,0.76310074
0.96289873,1.4731218e-06,0.037099797
2.7870808e-05,2.145854e-06,0.99996996
0.24774233,3.412421e-06,0.7522543
3.7143802e-06,0.9206636,0.0793327
0.10906151,1.17050295e-05,0.8909267
0.0034372145,0.99656075,2.0238222e-06
0.022106096,0.9778901,3.8325684e-06
0.00026982307,0.9997298,3.239521e-07
0.99969053,0.00030936569,1.655008e-07
9.2642025e-05,0.9842264,0.015680857
0.99999607,3.8179833e-06,7.1892664e-08
0.3286063,7.510886e-06,0.6713862
0.98857236,0.011427474,6.141384e-08
0.041353144,0.95864636,4.2940252e-07
0.006896942,0.9931029,1.2224747e-07
2.9608602e-05,0.9999664,4.02235e-06
1.9044957e-05,0.0411919,0.958789
0.3409063,0.6590919,1.8266022e-06
0.000117395415,0.999882,6.5265215e-07
9.059852e-05,8.506853e-05,0.99982435
0.029489635,1.6569712e-06,0.97050875
0.0057123355,0.99428755,1.3420652e-07
2.1353371e-05,0.8054614,0.19451725
0.0010387285,1.5040517e-06,0.9989598
0.00016530558,0.000169066,0.9996656
1.4768941e-05,0.00013799021,0.9998472
4.1964845e-06,0.9999956,2.9030426e-07
8.504516e-05,0.99979275,0.00012210956
0.9999993,4.0982172e-08,7.3465424e-07
3.6958345e-06,0.9999927,3.5952644e-06
0.03796049,0.96203905,4.6889562e-07
0.8764015,0.1235973,1.21963e-06
0.99946624,3.1302985e-08,0.000533789
2.250154e-06,0.87119377,0.12880392
0.36536655,0.6346301,3.4420245e-06
0.99999964,2.3441601e-10,3.208452e-07
0.08110115,0.9188987,1.6056862e-07
0.8148598,0.18513961,6.146257e-07
6.5705906e-05,0.8062688,0.19366546
1.7767645e-05,0.6478665,0.35211578
1.825303e-05,0.99858296,0.0013988485
0.99999976,3.341202e-12,1.8197022e-07
0.26201046,2.6884145e-05,0.7379627
0.9143176,1.0888217e-07,0.08568233
0.31675744,2.2459968e-05,0.6832201
1.5504376e-05,4.5752873e-07,0.999984
0.0012299403,0.9987637,6.472021e-06
0.9177925,0.08220683,6.9180487e-07
0.00028462004,0.47172982,0.5279856
0.44629538,0.5537014,3.2014052e-06
1.0,9.36161e-09,5.8192818e-08
0.5621883,0.43781123,4.3875554e-07
0.48758098,1.2983048e-05,0.51240605
1.4545983e-05,0.00027029891,0.99971515
0.19671613,2.784606e-05,0.803256
8.357636e-06,3.5245233e-05,0.99995637
0.48367733,0.51629406,2.856412e-05
9.255563e-06,0.21197858,0.7880122
0.99191296,2.8655083e-07,0.008086745
0.02143061,0.9785689,4.17929e-07
3.414802e-05,0.9574466,0.042519316
0.0074444246,0.99255544,1.1377624e-07
0.5733143,0.42668304,2.6287958e-06
0.9292927,6.063529e-06,0.07070119
4.871999e-05,2.572121e-06,0.99994874
0.82011896,0.17987618,4.8567063e-06
0.00017480987,0.99982446,7.4011876e-07
0.9999995,5.162215e-07,5.205293e-09
0.21511297,0.784885,2.0540413e-06
0.78429633,0.21570306,5.8554764e-07
0.27695343,0.72303957,7.046853e-06
0.0010620949,8.7358205e-07,0.9989371
0.037071604,6.036797e-06,0.9629224
0.999902,3.8852218e-07,9.758212e-05
0.00064999535,6.788378e-05,0.9992822
0.9962878,4.0129584e-07,0.003711853
3.1530624e-05,0.54810643,0.45186204
0.9999862,1.3625455e-05,2.2823913e-07
0.43690437,0.56309277,2.850613e-06
0.9962788,0.0037205236,5.7410364e-07
0.99997115,2.8694001e-05,6.159764e-08
0.54543984,0.45455956,5.700068e-07
0.0002806219,0.00012870421,0.9995907
6.531157e-05,1.1176178e-05,0.99992347
0.0019156664,0.9980842,9.818088e-08
0.99999285,2.468677e-09,7.1817676e-06
3.7988008e-05,2.3337027e-07,0.99996173
0.00014223625,0.9998566,1.1655098e-06
0.03475932,0.9650944,0.00014629566
0.010673469,0.98932624,1.818172e-07
1.7158123e-05,0.83832544,0.16165741
0.208965,0.7910226,1.2474956e-05
2.5555726e-05,0.18541037,0.81456405
6.012332e-06,1.2928841e-05,0.99998105
1.1072523e-05,0.997577,0.002411959
0.9999728,1.2602675e-05,1.4560434e-05
0.52845,4.168422e-06,0.47154582
0.01435847,8.738298e-06,0.9856328
5.9362985e-05,0.22101988,0.77892077
0.6948038,7.279452e-07,0.30519548
7.5488665e-06,7.657323e-06,0.99998474
0.00091757666,4.0434327e-07,0.99908197
2.7991488e-05,0.9888314,0.011140624
1.0123768e-05,0.29785383,0.7021361
0.00070086576,2.841243e-06,0.9992963
7.1012415e-05,0.99989927,2.9673438e-05
0.9995478,0.00045158708,6.5381306e-07
0.059199527,9.153411e-06,0.9407913
0.9999535,6.231387e-07,4.5839526e-05
0.9999974,6.8657946e-10,2.5962925e-06
0.6004963,0.39950123,2.5212512e-06
0.0013084783,6.50077e-06,0.99868506
6.681269e-05,0.60079235,0.39914083
3.1866257e-05,0.26830724,0.7316609
0.99999976,1.8056927e-07,9.774309e-09
0.48359784,3.2838252e-06,0.51639885
0.027063036,3.900664e-06,0.972933
0.0003295071,2.3534426e-07,0.99967027
0.9953093,0.0046906048,8.970323e-08
0.99198043,0.008019068,5.1141524e-07
1.8531073e-05,0.00036921917,0.9996123
1.7631153e-05,1.3376577e-05,0.999969
0.0013184606,6.6243797e-07,0.9986809
5.67875e-05,5.451621e-05,0.99988866
8.590311e-05,2.9331925e-06,0.9999112
0.7471928,1.977681e-06,0.2528053
0.08735415,5.625892e-06,0.91264015
7.787652e-06,0.9999913,9.847535e-07
0.43540707,0.56457984,1.3093971e-05
0.00041733216,1.4452381e-05,0.99956816
0.64717203,4.0544255e-06,0.3528239
0.001949953,0.9980495,5.4268173e-07
0.07247216,1.4575082e-06,0.9275264
3.580991e-05,0.9955065,0.0044576526
0.13275811,1.6528616e-05,0.8672253
1.51010745e-05,0.88790363,0.1120812
0.00048466155,0.99951506,2.155244e-07
0.24501374,3.0757615e-06,0.75498325
4.1844933e-06,0.675439,0.3245568
4.2012667e-05,0.0004298697,0.99952817
0.18350586,1.389035e-05,0.8164803
0.2951353,9.496009e-06,0.7048552
0.9387097,1.259967e-07,0.061290286
0.014993467,2.1951696e-06,0.9850043
3.357877e-05,3.4024877e-05,0.9999324
5.975289e-05,0.037777133,0.96216315
0.002994946,0.9970048,1.9901431e-07
4.807318e-05,0.030815639,0.96913624
0.0031444537,0.9968554,1.2348208e-07
0.0005888472,9.117531e-06,0.99940205
0.43456906,1.4387132e-06,0.5654295
4.360669e-07,0.9999957,3.8364105e-06
0.64049613,0.35949236,1.1519922e-05
0.7054061,3.4096524e-06,0.29459038
0.5569382,0.44305336,8.522867e-06
0.07050303,5.1878587e-06,0.9294917
0.996099,0.003900908,6.905386e-08
4.2991378e-05,1.5224587e-05,0.9999418
0.00022630756,0.9997713,2.398786e-06
0.16009006,0.8399053,4.586923e-06
0.10822472,0.8917699,5.4102215e-06
4.5418724e-06,0.9999938,1.6869704e-06
0.9974349,2.6203113e-09,0.0025650517
1.3767353e-05,0.6615033,0.33848292
3.2139593e-05,0.9996309,0.00033682407
0.0005951135,4.7810163e-06,0.99940014
1.706276e-05,0.249318,0.7506649
0.0002137306,1.7432624e-06,0.9997845
0.14924133,6.868771e-06,0.8507518
0.36973092,4.8001875e-05,0.63022107
4.96425e-05,0.9805407,0.019409604
7.627399e-06,0.002200317,0.997792
0.99999535,1.1682763e-07,4.5793663e-06
6.199269e-06,3.9974375e-06,0.99998975
0.0008136888,1.366843e-06,0.9991849
0.8817899,9.1552005e-07,0.118209064
0.13264032,1.4406359e-05,0.8673453
0.99998736,6.424353e-09,1.2667313e-05
0.9999981,1.9506901e-06,1.458684e-08
3.1325535e-06,0.64484125,0.35515556
6.253791e-06,0.38872817,0.61126554
0.032156892,0.9678428,3.8562976e-07
0.37414283,4.4397973e-05,0.62581277
0.19673051,3.6685512e-06,0.80326587
1.5081105e-05,9.733547e-06,0.9999752
1.1597935e-05,0.018394833,0.98159355
3.8348324e-05,0.0002776582,0.999684
0.18627112,0.8137133,1.5484484e-05
0.00039399267,0.9996061,3.8849777e-08
0.9994444,0.00055547804,1.2180323e-07
0.32641515,0.6735807,4.110244e-06
8.429662e-06,3.9124017e-05,0.99995244
0.071705714,0.9282786,1.5615271e-05
0.00012869813,0.99943286,0.00043844938
0.9215114,6.5656513e-07,0.07848786
2.3222818e-05,0.9999757,1.0995525e-06
0.349087,1.6256843e-05,0.6508967
0.43742782,0.56254256,2.9647019e-05
0.002854185,0.9971457,8.522846e-08
0.9999999,1.5799223e-07,4.6463985e-08
9.721492e-05,0.15489085,0.845012
0.9999958,1.659845e-09,4.1279163e-06
0.5451489,0.45484397,7.073043e-06
7.634273e-05,0.28424975,0.7156739
1.0697106e-05,5.678246e-07,0.9999888
4.8192356e-05,2.1537817e-06,0.9999497
0.15141179,2.7110225e-06,0.8485855
0.00015137444,7.6122333e-06,0.999841
0.43940195,2.7089686e-06,0.56059533
0.17254665,5.2619343e-06,0.82744807
0.0004100611,8.031524e-06,0.9995819
0.23996966,0.7600299,4.844053e-07
0.4163511,1.5232573e-05,0.5836337
0.008233724,0.99176604,1.8685785e-07
0.99999964,2.8077324e-07,1.7868628e-07
0.4190251,0.58097184,3.0157482e-06
0.74225575,2.362934e-06,0.25774187
0.3325969,0.6673972,5.9229096e-06
0.00045624687,1.7098214e-06,0.9995421
0.997681,0.0023168423,2.1506771e-06
0.5482343,0.45176286,2.8362097e-06
0.0022331036,0.99776673,1.3069888e-07
0.99998224,7.4114466e-09,1.778598e-05
8.395158e-06,0.73049545,0.2694962
5.2682776e-06,0.98296124,0.017033502
4.0393707e-06,4.1230373e-06,0.9999919
0.35043296,0.64956236,4.6227356e-06
1.2597416e-05,0.016015008,0.98397243
0.00019390153,0.999806,1.0893982e-07
0.0027992176,1.3711243e-06,0.9971994
0.00025791884,0.28104517,0.7186969
0.012304702,1.1852724e-06,0.98769414
1.9995574e-05,0.99996006,1.993997e-05
0.89867616,0.101322584,1.3360525e-06
0.3008922,0.69910175,6.0890056e-06
0.9999913,7.415498e-06,1.2962498e-06
0.2779705,0.72202754,1.968243e-06
0.9999914,8.321677e-06,2.7868265e-07
6.0874685e-05,6.2969793e-06,0.99993277
1.3953135e-05,0.0054191574,0.9945669
0.0014789465,2.7218925e-05,0.9984938
0.33556843,2.8046813e-06,0.6644287
0.12210097,1.5225549e-05,0.8778838
0.9895188,0.010480815,3.682664e-07
0.999998,3.8671844e-09,1.9825125e-06
4.295256e-06,0.07277979,0.92721593
4.1009873e-05,0.00015130543,0.99980766
0.9999987,5.692899e-07,7.705092e-07
0.2986767,6.418822e-06,0.70131683
7.737245e-06,0.99999213,8.257781e-08
2.7269989e-05,0.9999713,1.3749185e-06
9.722149e-06,0.85798293,0.14200735
0.020600969,0.97939885,2.8572342e-07
7.887508e-06,8.0267964e-05,0.9999118
5.847984e-06,0.9999105,8.366101e-05
8.814738e-06,0.6172515,0.38273966
0.21858047,4.757287e-06,0.7814148
0.32207882,4.483827e-05,0.67787635
8.933006e-06,7.662923e-06,0.99998343
1.0,6.1714873e-09,4.272185e-08
0.9697665,0.030232662,8.3467074e-07
0.07173196,0.9282677,2.8540958e-07
0.9999926,7.3603615e-06,2.3520101e-08
6.330944e-05,0.99959725,0.0003394715
0.5166781,0.4833153,6.5836252e-06
7.2946306e-05,0.94068116,0.059245847
0.08304955,0.9169448,5.651425e-06
0.001410543,0.0007365234,0.9978529
0.81008494,4.958575e-07,0.18991455
0.5903108,0.40968895,2.7971927e-07
0.63578916,1.4701089e-05,0.36419612
0.00020188626,0.97918326,0.020614877
0.00011390801,3.698676e-05,0.9998491
0.9991942,0.0008055164,2.9262503e-07
0.0018173569,0.9981823,3.986346e-07
0.947384,1.6855395e-06,0.052614238
2.5045145e-05,0.9998492,0.00012576273
0.004050539,1.910284e-06,0.99594754
0.15102844,0.848965,6.6200455e-06
4.3702175e-06,1.0383528e-05,0.9999852
0.057462815,7.4496785e-07,0.9425364
1.209377e-05,0.9999815,6.45441e-06
0.15418164,0.8458148,3.5353737e-06
0.9999999,3.5229215e-11,9.932557e-08
0.5568428,0.44315338,3.7948196e-06
0.5595883,2.091913e-06,0.4404096
0.008970891,2.1797632e-06,0.99102694
5.899539e-06,0.3412033,0.6587909
0.013459855,0.9865399,2.3333115e-07
0.9999987,6.2233035e-08,1.1912548e-06
0.7359537,0.26404268,3.5949172e-06
0.00041300108,0.9995763,1.0782057e-05
0.00926178,0.99073726,9.1380804e-07
0.5912003,1.3170887e-06,0.40879843
1.0496565e-05,0.022310391,0.97767913
3.868614e-05,6.976867e-05,0.9998915
0.0007680468,2.126743e-06,0.9992298
4.5652403e-05,0.99991703,3.736231e-05
3.3300334e-05,0.0003136628,0.999653
0.75255597,0.24744253,1.5486054e-06
1.917758e-05,0.99997234,8.465261e-06
4.6276664e-06,0.99999523,9.319009e-08
0.98323685,0.016763084,7.165171e-08
3.688204e-05,0.9970145,0.0029486283
0.00010171346,3.3446304e-06,0.999895
0.00047224472,5.7158155e-07,0.9995272
0.8957122,2.887057e-06,0.104284935
6.776852e-06,2.884787e-05,0.99996436
0.00037400686,0.99962556,3.921906e-07
7.5935413e-06,0.99999166,7.1542473e-07
2.6329555e-05,1.9509587e-06,0.99997175
0.9999987,1.1126899e-06,2.4619794e-07
0.056842178,0.9431553,2.5344534e-06
1.0459231e-05,0.00066870806,0.99932086
0.42775363,2.1101864e-06,0.5722442
2.0826836e-05,0.21243761,0.78754157
1.0,5.315674e-08,1.6732509e-08
0.99999845,1.5006499e-06,2.9836215e-08
2.656553e-05,7.551115e-06,0.9999659
8.905056e-05,5.1022427e-05,0.9998599
0.71959084,0.2804052,3.9852694e-06
2.13493e-06,0.99990916,8.871029e-05
0.26737717,0.73261994,2.903919e-06
2.0385489e-05,0.5609297,0.4390499
0.99987113,1.9877742e-09,0.00012883355
2.1185973e-05,0.99997866,1.6318923e-07
0.006122595,0.99387735,6.5738426e-08
0.36306062,0.6369386,8.6311843e-07
0.9997155,1.5728278e-07,0.00028430368
0.8557887,1.3548421e-07,0.14421117
0.72364235,0.27625415,0.000103478975
0.32293832,0.6770554,6.3164216e-06
0.0016684012,1.8306403e-06,0.9983298
0.018606162,0.98139155,2.2914091e-06
1.9742763e-05,0.98194695,0.018033205
0.9877834,1.03170926e-07,0.012216547
1.1933353e-05,0.79079103,0.20919698
0.055770915,0.9442283,8.0670657e-07
0.3428318,3.3211684e-06,0.6571649
0.9999511,7.116878e-07,4.8104717e-05
7.5140306e-06,0.00040246494,0.99959
0.22273734,1.9322424e-05,0.7772434
0.0004868498,0.9969206,0.0025925818
0.24031337,9.447876e-06,0.75967723
0.99998677,2.661859e-08,1.3189524e-05
0.99999976,8.369301e-08,9.458875e-08
0.99986744,5.3853494e-08,0.00013256288
0.0022445037,2.4361822e-07,0.9977552
0.26455286,0.73540384,4.3311513e-05
0.70865333,1.1537816e-05,0.2913351
1.4336709e-05,0.9177844,0.082201295
1.2173797e-06,0.99999607,2.7693632e-06
